,ILP,IQP,PIQP
0,0.1433814566982025,0.14767939315928827,0.1501560572829482
1,0.1863793378754667,0.18839907138870676,0.1893968350580488
2,0.2707013925543937,0.2825866235751767,0.2952970553827435
3,0.3229724006352795,0.36371044957481435,0.3587101012714387
4,0.3759437097332744,0.4075282872690881,0.399987770280751
5,0.3896096438865338,0.4223776533750102,0.4212011504320683
6,0.4700773309613635,0.49269256267206235,0.499329592285
7,0.5118255215819317,0.5364407532926306,0.5290591503143832
8,0.5447523115127801,0.5676314321123679,0.5670994057711508
9,0.5579753522083484,0.5818748809712013,0.5722014465874772
10,0.5860481661465469,0.6024361893209713,0.5946302997855613
11,0.6001701091386198,0.6182110248750277,0.6157372077199275
12,0.65942294360574,0.6815260489562855,0.7025429272529198
13,0.7171760427792939,0.7276944373860377,0.75019419643828
14,0.7682440699901781,0.7546581562068992,0.8062065061240589
15,0.8211605991264875,0.8034064018562438,0.8337786113256774
16,0.8466289390616104,0.8319165232422392,0.8745073561628137
17,0.9083807416421468,0.8646955636462795,0.9171778107082684
18,0.9386157758872334,0.8904999275516051,0.9540411877158762
19,0.966821794405752,0.9072090324898765,0.971214909056264
20,0.9626065166279744,0.8911881991565431,0.959310147151502
21,1.043176732677357,0.9501618961029965,1.0193851030597914
22,1.0784487618539194,0.9797579468013822,1.0711098451544314
23,1.121558287068964,1.0239197679347942,1.11410887534502
24,1.1959082289741008,1.0653728844431056,1.1733276132140362
25,1.2202305498156525,1.0869174275068796,1.213327613214036
26,1.268849713390173,1.0947422843780026,1.225498043664847
27,1.3102010455897193,1.1267602832442158,1.2759048495965746
28,1.3272830724886169,1.1414116398033523,1.2984144422766215
29,1.3673842830912013,1.1815128504059365,1.373374008452561
30,1.3925787275356456,1.2060961837392699,1.3899216275001798
31,1.4358304282159178,1.2139640338378892,1.49315696925593
32,1.3967205926150106,1.1933905602335713,1.451787429704572
33,1.3904705926150105,1.2205929821803114,1.4448429852601274
34,1.4343744034506396,1.2665798967808626,1.4797846092926608
35,1.4396014442669662,1.2838439273931077,1.5037186471935355
36,1.4665257082245091,1.3039545774753483,1.4948451253330006
37,1.4643643012554102,1.3273140457695694,1.5043152225434824
38,1.5101833954770394,1.3636712485831284,1.5559845242053805
39,1.5722077779931798,1.4170363340471148,1.6394788007294845
40,1.573254201412418,1.4152464329517067,1.6386124162398483
41,1.5982829653834898,1.434925098303449,1.6386124162398483
42,1.6080771737920627,1.476040547075179,1.65822616738769
43,1.6922233425652924,1.553963968662749,1.785748774838673
44,1.7065617041426648,1.5816374111044231,1.7950778373845189
45,1.7214793239784292,1.5947069712756319,1.8951349544127896
46,1.8159558498945152,1.6687143613892488,1.988886663292704
47,1.81516435891796,1.7031488362481118,1.9977361591122835
48,1.861400345396516,1.744426145040718,2.0159836458912386
49,1.847069448084537,1.7461547127392532,2.017911502535807
50,1.881458830070073,1.7329428044552297,1.9901087764157728
51,1.879630598777556,1.7129739835935518,1.9784469688355983
52,1.9264558997877348,1.7510240388704426,1.9636077620883
53,1.90566270696657,1.7428994539773135,1.952674817481885
54,1.936054658012804,1.767613496296688,1.968764322382579
55,1.938893482497233,1.7640801971782243,1.9397881807847728
56,1.9494460303682333,1.741643059360134,1.9278541743779785
57,1.9341717956743556,1.7629833371379118,1.94240922160348
58,1.9187466445891768,1.7418855370234407,1.9071395423031885
59,1.9457072454962063,1.77084613793047,1.9107708540840287
60,1.909839888494234,1.756203847681037,1.8686379175760923
61,1.91821449727706,1.7902998623196342,1.8920513204125728
62,1.9267859258484887,1.7467373623196345,1.8326763204125724
63,1.926609076910713,1.7513096152415375,1.8694678505607456
64,1.881267651290878,1.715766685948608,1.841132549498172
65,1.8845811433543704,1.707135733567656,1.8288026175253829
66,1.8414001703948424,1.6856970641045108,1.8167048286268948
67,1.8484616403933756,1.6934725054463857,1.8203794756581853
68,1.830954671837456,1.6776184294524499,1.8000920707553956
69,1.8590122935087137,1.6381819383988259,1.7826703790912797
70,1.855359232284224,1.6091774032514334,1.7426639003092907
71,1.8445424018483456,1.6152537921403223,1.7386956463410368
72,1.7697456040948172,1.6293056209586347,1.739920481160848
73,1.7345881164151642,1.5691735706288445,1.6833643285935638
74,1.7107735821839634,1.5510325646090506,1.6539212688474738
75,1.7803326112335018,1.5301850589401162,1.607274038526774
76,1.755939394747191,1.4559395601207539,1.586726428847314
77,1.737802629601747,1.4558748464253584,1.57996282139725
78,1.6510606351543953,1.3815525675137938,1.5011988515235863
79,1.637316383755611,1.3689314737113816,1.4682877651391877
80,1.5606359956912947,1.3237143734415215,1.4117094003221864
81,1.574201471881771,1.3297489539403875,1.4283857851618365
82,1.5927044223043645,1.3283742373870993,1.43931872976825
83,1.479776871756621,1.2799685832122143,1.371858412307933
84,1.5425015653322764,1.2829685832122144,1.3732869837365045
85,1.5854884799328273,1.2921359385841154,1.3585644335594087
86,1.537626660204936,1.2843234385841154,1.3474037192736943
87,1.4619103283072856,1.2494276052507818,1.3196259414959166
88,1.4508756060850634,1.270427605250782,1.3467687986387735
