,ILP,IQP,PIQP
0,0.5027777777777778,0.5027777777777778,4.527777777777778
1,0.5694444444444444,0.5694444444444444,4.972222222222222
2,0.5722222222222222,0.5722222222222222,5.027777777777778
3,0.5874166666666667,0.5874166666666667,5.242222222222223
4,0.7205833333333335,0.7205833333333335,6.57388888888889
5,0.7640277777777779,0.7952777777777779,6.480555555555556
6,0.8192777777777778,0.7998333333333333,6.556388888888889
7,1.0393095238095238,0.997642857142857,8.481984126984127
8,1.0839484126984125,1.0395039682539682,8.706150793650794
9,1.0524295634920633,0.9923530328798187,8.590196995464852
10,1.110943672839506,1.0590061728395062,8.729228395061728
11,1.0469845521541952,1.0241286848072564,8.387777777777778
12,1.0665873015873015,1.0485732552280171,8.414167926429831
13,1.0694279887881075,1.0272873992189469,8.296269683799444
14,1.1435158572688335,0.992321412824389,9.597172461577223
15,1.177758721257098,1.0146909774929254,9.757537199452784
16,1.2135766067446263,1.0488716747718372,10.235835101947114
17,1.255685122197027,1.0140641691861931,9.906245118417736
18,1.2342949463455417,0.995570943536582,9.53603224967673
19,1.2208243536458236,0.9925292919955131,9.488962353814584
20,1.2839394917044145,1.013434035029856,9.372313607539215
21,1.2791198531406869,0.9825106642865343,8.940144809403051
22,1.2674764448514448,1.0005517541829356,8.668150446843212
23,1.2529553039044796,0.9857152233496516,8.475197851498843
24,1.243180477760606,0.9932939510716526,8.488016024410463
25,1.2585385274064669,0.9855943928737176,8.504212949078708
26,1.2555966910216514,0.9886094799198778,8.586236077473174
27,1.2597402374238544,1.0045414157026173,8.652400336331079
28,1.2799931890207956,1.025220827323421,8.606578554327976
29,1.314958944463536,1.059725668001009,8.914470661746215
30,1.3104621676185135,1.0525392201544366,8.80094608482115
31,1.305042082661445,1.0559004571733284,8.881897349604209
32,1.37729614716044,1.0930101961317722,9.519538858225898
33,1.3632461962025444,1.0635905556627274,9.38316732825281
34,1.3490617819214432,1.0291871723123387,9.193435606778303
35,1.32709474854839,1.0372771861962096,9.193510306056142
36,1.3296192921511474,1.0392620565485664,9.320219769509276
37,1.3185746882100668,1.0744848402968663,9.341743470712416
38,1.315197907650851,1.0758000349226329,9.352649811537662
39,1.2977715486192083,1.058671923054461,9.319517005928706
40,1.2887669748176689,1.0553079074073328,9.288278701747522
41,1.2625509962513892,1.0514310003396945,9.231987432383072
42,1.2804827080719097,1.0893376956622158,9.187305558110006
