,ILP,IQP,PIQP
3,0.0855199468909923,0.10063839582595761,0.1006383958259576
4,0.0970991510528115,0.11308678729764213,0.1130867872976421
5,0.10348323150549,0.11947086775032065,0.1194708677503206
6,0.1125687116017766,0.1298550491453086,0.1298550491453085
7,0.1298711039142387,0.14715744145777068,0.1471574414577707
8,0.1419888310188362,0.15927516856236817,0.1592751685623681
9,0.1474421709988961,0.164728508542428,0.164728508542428
10,0.1606213873499209,0.17950772489345285,0.1795077248934528
11,0.164752741129162,0.18363907867269394,0.1836390786726939
12,0.1748643671111698,0.19375070465470173,0.1937507046547017
13,0.1846675913448207,0.20485263018705396,0.2048526301870539
14,0.2026081124250477,0.22404315126728092,0.2240431512672809
15,0.2142295550471463,0.23423602246080813,0.2342360224608081
16,0.2217090864703397,0.2417155538840015,0.2417155538840015
17,0.2329618012516517,0.25306318391955074,0.2530631839195508
18,0.2455264172027631,0.26220899645185874,0.2622089964518587
19,0.2525057499267766,0.27048703047457356,0.2704870304745736
20,0.2588461997312095,0.27682748027900644,0.2768274802790064
21,0.2674328199837359,0.28829615181358414,0.2882961518135841
22,0.2844243635731179,0.3052876954029662,0.3052876954029662
23,0.2965032718098915,0.3156716883855025,0.3156716883855025
24,0.3078611329145422,0.32992870915401873,0.3299287091540187
25,0.3137119487653581,0.33577952500483454,0.3357795250048345
26,0.3201767217374839,0.34484170057436303,0.344841700574363
27,0.3327224941092712,0.3581017586604361,0.358101758660436
28,0.3429036009132654,0.3682828654644302,0.3682828654644301
29,0.3496765710872505,0.37505583563841527,0.3750558356384152
30,0.3531098045204839,0.3784890690716487,0.3784890690716486
31,0.3579619329476123,0.38592195007952973,0.3859219500795297
32,0.3677133635694248,0.39716061895328625,0.3971606189532862
33,0.3696614155174766,0.3991086709013382,0.3991086709013382
34,0.3768109326669938,0.4062581880508553,0.4062581880508553
35,0.3873380121428519,0.415356696098142,0.4153566960981421
36,0.398140231686228,0.42745761694021944,0.4274576169402194
37,0.4084785920582671,0.43610106205802135,0.4361010620580213
38,0.4217964836552523,0.44941895365500645,0.4494189536550064
39,0.4351404365985623,0.46146420529961507,0.461464205299615
40,0.4441239379080784,0.47044770660913116,0.4704477066091311
41,0.4468470148311553,0.4731707835322082,0.4731707835322081
42,0.4593868729982487,0.4844606416993015,0.4844606416993015
43,0.463674724192389,0.4887484928934418,0.4887484928934418
44,0.4708079055520399,0.49718037555179395,0.4971803755517939
45,0.4808049550711482,0.5031094342382055,0.5031094342382056
46,0.484333161498291,0.5080662120939196,0.5080662120939197
47,0.500335099372436,0.5237502012501161,0.5237502012501162
